company,ds,yhat
4,2019-08-02,238.11834015776304
4,2019-08-03,222.07239082716092
4,2019-08-04,187.98344595898737
4,2019-08-05,228.22295746643175
4,2019-08-06,178.22475958606753
4,2019-08-07,213.036184724742
4,2019-08-08,184.9053256721503
4,2019-08-09,226.79582619753242
4,2019-08-10,208.3930616481208
4,2019-08-11,172.30624596433995
4,2019-08-12,210.9701430987433
4,2019-08-13,159.87046380514255
4,2019-08-14,194.09329822696228
4,2019-08-15,165.9110612617083
4,2019-08-16,208.29637597478137
4,2019-08-17,190.9277882996227
4,2019-08-18,156.39186837394465
4,2019-08-19,197.0853820832125
4,2019-08-20,148.44160569706565
4,2019-08-21,185.48111239866424
4,2019-08-22,160.399473014616
4,2019-08-23,206.08324938809193
4,2019-08-24,192.1181159090736
4,2019-08-25,160.99359752173876
4,2019-08-26,205.00803330419558
4,2019-08-27,159.49775871150794
4,2019-08-28,199.39075243455292
4,2019-08-29,176.797106673528
4,2019-08-30,224.52761753526295
4,2019-08-31,212.1042534987588
4,2019-09-01,181.96691916175905
4,2019-09-02,226.380060850801
4,2019-09-03,180.66305515244972
4,2019-09-04,219.74458638031453
4,2019-09-05,195.75334518968396
4,2019-09-06,241.5363327145273
4,2019-09-07,226.66853056195094
4,2019-09-08,193.65837106590303
4,2019-09-09,234.85258599129617
4,2019-09-10,185.66441999865808
4,2019-09-11,221.12547258702517
4,2019-09-12,193.4735693332489
4,2019-09-13,235.66802442268954
4,2019-09-14,217.39613929787123
4,2019-09-15,181.2754608107257
4,2019-09-16,219.75546804237038
4,2019-09-17,168.34276446836625
4,2019-09-18,202.15012636296123
4,2019-09-19,173.4818897277294
4,2019-09-20,215.3471111314231
4,2019-09-21,197.46441045201763
4,2019-09-22,162.46306996423777
4,2019-09-23,202.7840963531244
4,2019-09-24,153.90534494834418
4,2019-09-25,190.89106413230883
4,2019-09-26,165.97833342527005
4,2019-09-27,212.09180613759452
4,2019-09-28,198.85062496920847
4,2019-09-29,168.77203130526092
4,2019-09-30,214.1753084365097
4,2019-10-01,170.410080792078
4,2019-10-02,212.4092412048772
4,2019-10-03,192.27888741271178
4,2019-10-04,242.81658260316618
4,2019-10-05,233.5217112019355
4,2019-10-06,206.80235510227172
4,2019-10-07,254.88223935012346
4,2019-10-08,213.03168507327143
4,2019-10-09,256.1227666960533
4,2019-10-10,236.22099113148522
4,2019-10-11,286.1047635463524
4,2019-10-12,275.2763754418595
4,2019-10-13,246.1689206023311
4,2019-10-14,291.0526846900223
4,2019-10-15,245.26495959652436
4,2019-10-16,283.76350914667995
4,2019-10-17,258.7160488489043
4,2019-10-18,303.0170635168214
4,2019-10-19,286.2957703343609
4,2019-10-20,251.11971535849568
4,2019-10-21,289.8976400060078
4,2019-10-22,238.10566519242
4,2019-10-23,270.83711937350125
4,2019-10-24,240.38847314127304
4,2019-10-25,279.77280165868467
4,2019-10-26,258.7246747292553
4,2019-10-27,219.90104688740215
4,2019-10-28,255.78185824826065
4,2019-10-29,201.89445568360767
4,2019-10-30,233.36220843143607
4,2019-10-31,202.48981327373576
4,2019-11-01,242.27672673957264
4,2019-11-02,222.4226235517108
4,2019-11-03,185.5294363930076
4,2019-11-04,224.0036541693603
4,2019-11-05,173.28293948758974
4,2019-11-06,208.3873766973581
4,2019-11-07,181.5077707352459
4,2019-11-08,225.5223493258832
4,2019-11-09,210.00567524491873
4,2019-11-10,177.43422620972012
4,2019-11-11,220.09221983897768
4,2019-11-12,173.30164523878955
4,2019-11-13,211.97671679932034
4,2019-11-14,188.21508075890878
4,2019-11-15,234.8170460329204
4,2019-11-16,221.29657584820762
4,2019-11-17,190.08844046882783
4,2019-11-18,233.45506563575816
4,2019-11-19,186.7170111404756
4,2019-11-20,224.80728438148319
4,2019-11-21,199.86182542234712
4,2019-11-22,244.7374575024263
4,2019-11-23,229.02107782826783
4,2019-11-24,195.2345419338863
4,2019-11-25,235.73884242340267
4,2019-11-26,185.96159399037208
4,2019-11-27,220.9481161009745
4,2019-11-28,192.94854298628124
4,2019-11-29,234.9323519470646
4,2019-11-30,216.59418301767977
4,2019-12-01,180.555499853973
4,2019-12-02,219.2657848656896
4,2019-12-03,168.22736569528558
4,2019-12-04,202.544240230318
4,2019-12-05,174.507394053702
4,2019-12-06,217.10805223509576
4,2019-12-07,200.04277463097208
4,2019-12-08,165.91496490580354
4,2019-12-09,207.13649030152752
4,2019-12-10,159.15349685486115
4,2019-12-11,196.99675881573253
4,2019-12-12,172.86901253576218
4,2019-12-13,219.66065917541857
4,2019-12-14,206.957675575427
4,2019-12-15,177.24622342094787
4,2019-12-16,222.81756569012117
4,2019-12-17,178.9972815904714
4,2019-12-18,220.69902246741407
4,2019-12-19,200.01516263294883
4,2019-12-20,249.73563582996852
4,2019-12-21,239.35870837573998
4,2019-12-22,211.29809863986534
4,2019-12-23,257.78998144767
4,2019-12-24,214.12381027324915
4,2019-12-25,255.19715502876613
4,2019-12-26,233.10687962133846
4,2019-12-27,280.6679359093329
4,2019-12-28,267.42352706542624
4,2019-12-29,235.85106790675894
4,2019-12-30,278.2675140701147
4,2019-12-31,230.05804057820396
4,2020-01-01,266.22832827637546
4,2020-01-02,238.99285421867086
4,2020-01-03,281.29054370326156
4,2020-01-04,262.791624873304
4,2020-01-05,226.10020567294353
4,2020-01-06,263.65623898817233
4,2020-01-07,210.96094950448946
4,2020-01-08,243.126070192455
4,2020-01-09,212.45936785499447
4,2020-01-10,251.97789039812824
4,2020-01-11,231.41284124091993
4,2020-01-12,193.41065293114306
4,2020-01-13,230.43396443240314
4,2020-01-14,177.98659961720932
4,2020-01-15,211.16290363743096
4,2020-01-16,182.23390997911753
4,2020-01-17,224.16174913335095
4,2020-01-18,206.60616817670402
4,2020-01-19,172.12768392418639
4,2020-01-20,213.0910129383518
4,2020-01-21,164.89280475720534
4,2020-01-22,202.51395596350375
4,2020-01-23,178.1088932477553
4,2020-01-24,224.52314859431573
4,2020-01-25,211.30300743097476
4,2020-01-26,180.90166582795584
4,2020-01-27,225.58545775012635
4,2020-01-28,180.66410306921
4,2020-01-29,221.0451869851227
4,2020-01-30,198.82520257711892
4,2020-01-31,246.8084352114393
4,2020-02-01,234.51743844465022
4,2020-02-02,204.3995202600093
4,2020-02-03,248.73279772069785
4,2020-02-04,202.8557820871649
4,2020-02-05,241.72073019355406
4,2020-02-06,217.48313189589652
4,2020-02-07,263.01866213702556
4,2020-02-08,247.93140725937985
4,2020-02-09,214.75785274671827
4,2020-02-10,255.87026511849294
4,2020-02-11,206.70350874131898
4,2020-02-12,242.30561384688752
4,2020-02-13,214.9245454846786
4,2020-02-14,257.52257899692955
4,2020-02-15,239.78216361617027
4,2020-02-16,204.30782623956375
4,2020-02-17,243.52780406407348
4,2020-02-18,192.91949239325209
4,2020-02-19,227.5590578023523
4,2020-02-20,199.70768780951397
4,2020-02-21,242.32589108489037
4,2020-02-22,225.0797251800822
4,2020-02-23,190.543486425672
4,2020-02-24,231.10252116721375
4,2020-02-25,182.1802040039346
4,2020-02-26,218.78938280201734
4,2020-02-27,193.12070300474676
4,2020-02-28,238.05916029214103
4,2020-02-29,223.19268920480567
4,2020-03-01,191.01725075362975
4,2020-03-02,233.84200641154044
4,2020-03-03,187.01855439943023
4,2020-03-04,225.49446231252202
4,2020-03-05,201.4034488534781
4,2020-03-06,247.58351162009103
4,2020-03-07,233.58676559104111
4,2020-03-08,201.88542265321513
4,2020-03-09,244.77747805815974
4,2020-03-10,197.6160698764918
4,2020-03-11,235.36274749264598
4,2020-03-12,210.17701554090394
4,2020-03-13,254.93347495969437
4,2020-03-14,239.23036076404938
4,2020-03-15,205.59395089104393
4,2020-03-16,246.38246364571845
4,2020-03-17,197.0134674329281
4,2020-03-18,232.51510060462564
4,2020-03-19,205.11353185959388
4,2020-03-20,247.74804719057641
4,2020-03-21,230.0776256150442
4,2020-03-22,194.6835371195895
4,2020-03-23,233.97163407865642
4,2020-03-24,183.39840665871276
4,2020-03-25,218.02113857871325
4,2020-03-26,190.084622832917
4,2020-03-27,232.5358423638076
4,2020-03-28,215.03048625835385
4,2020-03-29,180.1358324157502
4,2020-03-30,220.23365484562686
4,2020-03-31,170.74720286304753
4,2020-04-01,206.6925560006579
4,2020-04-02,180.26677345328756
4,2020-04-03,224.3641953659088
4,2020-04-04,208.58471349593958
4,2020-04-05,175.43848549432067
4,2020-04-06,217.25069237148847
4,2020-04-07,169.3903277901871
4,2020-04-08,206.82326615097685
4,2020-04-09,181.70197497952938
4,2020-04-10,226.88318078304738
4,2020-04-11,211.93726441049625
4,2020-04-12,179.35382654129623
4,2020-04-13,221.4469981473204
4,2020-04-14,173.58446943587035
4,2020-04-15,210.74047913018916
4,2020-04-16,185.08513459410256
4,2020-04-17,229.50138686791527
4,2020-04-18,213.5934609228197
4,2020-04-19,179.89121459875935
4,2020-04-20,220.7540413927775
4,2020-04-21,171.59833711446322
4,2020-04-22,207.44882346461137
4,2020-04-23,180.52615330105255
4,2020-04-24,223.7621772515136
4,2020-04-25,206.80672715096478
4,2020-04-26,172.230442781634
4,2020-04-27,212.42730625746995
4,2020-04-28,162.84094789129873
9,2019-04-30,476.88109667219493
9,2019-05-01,591.8828351757672
9,2019-05-02,559.1551763100485
9,2019-05-03,517.4556048783262
9,2019-05-04,525.1600313652685
9,2019-05-05,552.2918097591339
9,2019-05-06,596.5781832488719
9,2019-05-07,519.9107738000049
9,2019-05-08,634.2050337052628
9,2019-05-09,600.1169617014627
9,2019-05-10,556.4824043678643
9,2019-05-11,561.7573291176831
9,2019-05-12,586.0443555700629
9,2019-05-13,627.1469791441259
9,2019-05-14,547.0281691449779
9,2019-05-15,657.6683120969658
9,2019-05-16,619.7808403465898
9,2019-05-17,572.2508877884445
9,2019-05-18,573.5753633480385
9,2019-05-19,593.8897165271851
9,2019-05-20,631.0228001949984
9,2019-05-21,546.9564691694615
9,2019-05-22,653.6848282267109
9,2019-05-23,611.9314011194986
9,2019-05-24,560.5894852055238
9,2019-05-25,558.1639990199787
9,2019-05-26,574.8000107773288
9,2019-05-27,608.339266735892
9,2019-05-28,520.7812749671028
9,2019-05-29,624.1437814065786
9,2019-05-30,579.1808421662571
9,2019-05-31,524.823700796365
9,2019-06-01,519.6227358408364
9,2019-06-02,533.7756403468509
9,2019-06-03,565.1831428646756
9,2019-06-04,475.90883368801633
9,2019-06-05,578.0379591516177
9,2019-06-06,532.3934311305636
9,2019-06-07,477.9743197486814
9,2019-06-08,473.39516847946595
9,2019-06-09,488.9113794795046
9,2019-06-10,522.4720746181301
9,2019-06-11,436.17709861166793
9,2019-06-12,542.1331331858798
9,2019-06-13,501.16727549233036
9,2019-06-14,452.2634512772696
9,2019-06-15,454.0000973392117
9,2019-06-16,476.5744459652701
9,2019-06-17,517.8548879801954
9,2019-06-18,439.8381355441397
9,2019-06-19,554.5061895591372
9,2019-06-20,522.5414802380078
9,2019-06-21,482.76554485822726
9,2019-06-22,493.5796483821782
9,2019-06-23,524.9926285257908
9,2019-06-24,574.6773693524424
9,2019-06-25,504.4325320092308
9,2019-06-26,626.0444371268962
9,2019-06-27,600.0073420158204
9,2019-06-28,564.9673394414195
9,2019-06-29,579.1681383206476
9,2019-06-30,612.483858527803
9,2019-07-01,662.4800947171323
9,2019-07-02,590.8797332392267
9,2019-07-03,709.4282810941784
9,2019-07-04,678.6168276901558
9,2019-07-05,637.1277609464343
9,2019-07-06,643.2814135152927
9,2019-07-07,667.0687104444523
9,2019-07-08,706.2110384471355
9,2019-07-09,622.6238139574514
9,2019-07-10,728.2785308636259
9,2019-07-11,683.9214596276253
9,2019-07-12,628.5141986552553
9,2019-07-13,620.6743599299307
9,2019-07-14,630.7015911453223
9,2019-07-15,656.6303071067649
9,2019-07-16,560.6857782323638
9,2019-07-17,655.1385414892702
9,2019-07-18,601.0154990353277
9,2019-07-19,537.5331030419758
9,2019-07-20,523.5311051136968
9,2019-07-21,529.4922624163477
9,2019-07-22,553.5895513725217
9,2019-07-23,458.1376980298512
9,2019-07-24,555.4441302579748
9,2019-07-25,506.5178312326214
9,2019-07-26,450.50157772571356
9,2019-07-27,446.10609470928284
9,2019-07-28,463.6315375330448
9,2019-07-29,501.01783665474466
9,2019-07-30,420.30066292267975
9,2019-07-31,533.4680330182091
9,2019-08-01,501.1759162062907
9,2019-08-02,462.18817744427383
9,2019-08-03,474.819213151413
9,2019-08-04,508.9644931548768
9,2019-08-05,562.1603283298645
9,2019-08-06,496.0493941324131
9,2019-08-07,622.2467952225493
9,2019-08-08,601.064797316616
9,2019-08-09,570.9613317517502
9,2019-08-10,589.9904109443252
9,2019-08-11,627.839467302708
9,2019-08-12,681.8947566792903
9,2019-08-13,613.711205425543
9,2019-08-14,734.8813665543679
9,2019-08-15,705.7615261979082
9,2019-08-16,664.9200181002776
9,2019-08-17,670.5858752746012
9,2019-08-18,692.6828615049192
9,2019-08-19,728.8900925651019
9,2019-08-20,641.1057321162025
9,2019-08-21,741.3085683016409
9,2019-08-22,690.2756839428089
9,2019-08-23,627.021476750774
9,2019-08-24,610.2363793623113
9,2019-08-25,610.3105590493177
9,2019-08-26,625.3840546259062
9,2019-08-27,517.8000874248377
9,2019-08-28,599.9566021375629
9,2019-08-29,533.0144917412872
9,2019-08-30,456.32798968333805
9,2019-08-31,428.87578559727444
9,2019-09-01,421.2783253614585
9,2019-09-02,431.84290394949255
9,2019-09-03,323.01340508183034
9,2019-09-04,407.219823936255
9,2019-09-05,345.586069016667
9,2019-09-06,277.3615287215181
9,2019-09-07,261.35492185453325
9,2019-09-08,267.9558175793176
9,2019-09-09,295.18532178980035
9,2019-09-10,205.1526392920113
9,2019-09-11,309.9124741717788
9,2019-09-12,270.18156591872565
9,2019-09-13,224.7796288683124
9,2019-09-14,232.07298247603097
9,2019-09-15,262.00601843343634
9,2019-09-16,312.1617605066069
9,2019-09-17,244.22798993133443
9,2019-09-18,369.86367269826235
9,2019-09-19,349.42377639483533
9,2019-09-20,321.40755559193417
9,2019-09-21,343.90843058722817
9,2019-09-22,386.65047252681336
9,2019-09-23,447.0526505229584
9,2019-09-24,386.69724820603324
9,2019-09-25,517.1971566700904
9,2019-09-26,498.9201383949137
9,2019-09-27,470.43518358275395
9,2019-09-28,489.95916005917775
9,2019-09-29,527.388877476739
9,2019-09-30,580.3598572047346
9,2019-10-01,510.7083751607525
9,2019-10-02,630.3316638382599
9,2019-10-03,599.9045618459816
9,2019-10-04,558.3179352468408
9,2019-10-05,564.1172783380193
9,2019-10-06,587.5268192349813
9,2019-10-07,626.5006190887357
9,2019-10-08,543.177417371799
9,2019-10-09,649.7342777971594
9,2019-10-10,607.0974705116215
9,2019-10-11,554.3760377625742
9,2019-10-12,550.296546435054
9,2019-10-13,565.2244195220629
9,2019-10-14,597.21337186028
9,2019-10-15,508.45970866680034
9,2019-10-16,611.156517680231
9,2019-10-17,566.2061383456905
9,2019-10-18,512.6562767299081
9,2019-10-19,509.1381675670651
9,2019-10-20,525.8920534375526
9,2019-10-21,560.8213681704268
9,2019-10-22,475.9522328468354
9,2019-10-23,583.2931376227663
9,2019-10-24,543.553032392654
9,2019-10-25,495.58303629691403
9,2019-10-26,497.82001494715223
9,2019-10-27,520.3171530962964
9,2019-10-28,560.8027816065375
9,2019-10-29,481.1439560869472
9,2019-10-30,593.2095693428034
9,2019-10-31,557.5911515314313
9,2019-11-01,513.0465221868997
9,2019-11-02,517.9445210555065
9,2019-11-03,542.2959473853507
9,2019-11-04,583.8119914697004
9,2019-11-05,504.36670237605455
9,2019-11-06,615.8583401256875
9,2019-11-07,578.9278493124955
9,2019-11-08,532.3997153924538
9,2019-11-09,534.7235382526616
9,2019-11-10,556.0015673711415
9,2019-11-11,594.0436003241165
9,2019-11-12,510.825906083773
9,2019-11-13,618.3491348115198
9,2019-11-14,577.3535571043668
9,2019-11-15,526.756989313917
9,2019-11-16,525.0938216614563
9,2019-11-17,542.5404600896935
9,2019-11-18,576.9686330497887
9,2019-11-19,490.403255831719
9,2019-11-20,594.8798265087978
9,2019-11-21,551.1596901327193
9,2019-11-22,498.1685034704303
9,2019-11-23,494.4362759361823
9,2019-11-24,510.12424159256983
9,2019-11-25,543.0799445890407
9,2019-11-26,455.29715160492276
9,2019-11-27,558.7754790167064
9,2019-11-28,514.2379807789705
9,2019-11-29,460.5719375391687
9,2019-11-30,456.27113285543464
9,2019-12-01,471.4647866112333
9,2019-12-02,503.97445103348883
9,2019-12-03,415.7754162458302
9,2019-12-04,518.8574588953549
9,2019-12-05,473.9431398432825
9,2019-12-06,419.9288668066248
9,2019-12-07,415.3269992683125
9,2019-12-08,430.294173422713
9,2019-12-09,462.68717606768894
9,2019-12-10,374.5229528120618
9,2019-12-11,477.83763610020304
9,2019-12-12,433.4028626902298
9,2019-12-13,380.1646695823663
9,2019-12-14,376.6833257706221
9,2019-12-15,393.159361817285
9,2019-12-16,427.4872117288883
9,2019-12-17,341.7131364444739
9,2019-12-18,447.89239393749426
9,2019-12-19,406.80399787954707
9,2019-12-20,357.38841654055284
9,2019-12-21,358.18662015915334
9,2019-12-22,379.36577608732637
9,2019-12-23,418.77302855924063
9,2019-12-24,338.39403904771564
9,2019-12-25,450.2112427528917
9,2019-12-26,414.9201378449306
9,2019-12-27,371.3689186179406
9,2019-12-28,377.99980630662424
9,2019-12-29,404.87731006959217
9,2019-12-30,449.7447779670283
9,2019-12-31,374.4858290331787
9,2020-01-01,490.98553199573246
9,2020-01-02,459.84955497046576
9,2020-01-03,419.84650566648224
9,2020-01-04,429.35172783721157
9,2020-01-05,458.3777049243756
9,2020-01-06,504.6323582947058
9,2020-01-07,429.9817702567717
9,2020-01-08,546.3121500563541
9,2020-01-09,514.2492350248014
9,2020-01-10,472.6003306152967
9,2020-01-11,479.79725626482866
9,2020-01-12,505.92536638980624
9,2020-01-13,548.7799689776709
9,2020-01-14,470.32672284403765
9,2020-01-15,582.560896971627
9,2020-01-16,546.2237617935255
9,2020-01-17,500.241403997007
9,2020-01-18,503.16432717292446
9,2020-01-19,525.1931076334271
9,2020-01-20,564.2315294936964
9,2020-01-21,482.3438801718468
9,2020-01-22,591.611385202581
9,2020-01-23,552.8461400865276
9,2020-01-24,505.027908247351
9,2020-01-25,506.74221206198035
9,2020-01-26,528.2050360030657
9,2020-01-27,567.315599098412
9,2020-01-28,486.1138932419812
9,2020-01-29,596.6379632519847
9,2020-01-30,559.6392649761533
9,2020-01-31,514.0214311546653
9,2020-02-01,518.2808157675313
9,2020-02-02,542.5340643530776
9,2020-02-03,584.5740826864296
9,2020-02-04,506.33100474851517
9,2020-02-05,619.7330322994655
9,2020-02-06,585.4253738712036
9,2020-02-07,542.2125027680737
9,2020-02-08,548.5019963543078
9,2020-02-09,574.3351006396691
9,2020-02-10,617.4452972521068
9,2020-02-11,539.7213895118315
9,2020-02-12,653.0699094770869
9,2020-02-13,618.1350193192353
9,2020-02-14,573.7410899505364
9,2020-02-15,578.3362015566054
9,2020-02-16,602.0217121859502
9,2020-02-17,642.60919347745
9,2020-02-18,562.0812916428389
9,2020-02-19,672.4513752955004
9,2020-02-20,634.4802199391156
9,2020-02-21,587.1150030834189
9,2020-02-22,588.9289577143719
9,2020-02-23,610.1469424129101
9,2020-02-24,648.6983451865094
9,2020-02-25,566.6739995034424
9,2020-02-26,676.1820933627051
9,2020-02-27,638.0614357889647
9,2020-02-28,591.3174612241587
9,2020-02-29,594.5594147714091
9,2020-03-01,618.0240576541447
9,2020-03-02,659.6273743620827
9,2020-03-03,581.4210057074652
9,2020-03-04,695.4484141793743
9,2020-03-05,662.4591504708516
9,2020-03-06,621.3465847405345
9,2020-03-07,630.5875076097301
9,2020-03-08,660.2688821467989
9,2020-03-09,708.1431516160494
9,2020-03-10,636.088733954277
9,2020-03-11,755.9706021377558
9,2020-03-12,728.3592010627269
9,2020-03-13,691.972938554565
9,2020-03-14,705.1225253837548
9,2020-03-15,737.7423149324836
9,2020-03-16,787.4499198899647
9,2020-03-17,716.0106163703792
9,2020-03-18,835.2013243194953
9,2020-03-19,805.5323179609587
9,2020-03-20,765.6918232260542
9,2020-03-21,773.9917148870501
9,2020-03-22,800.3994222155467
9,2020-03-23,842.5973002232756
9,2020-03-24,762.4459787298622
9,2020-03-25,871.8465020657884
9,2020-03-26,831.4594585770378
9,2020-03-27,780.1463224719
9,2020-03-28,776.4113047030696
9,2020-03-29,790.4289216505852
9,2020-03-30,820.0986518266824
9,2020-03-31,727.5033159901245
9,2020-04-01,824.766123199382
9,2020-04-02,772.7647145930549
9,2020-04-03,710.5675592941532
9,2020-04-04,696.8711265177421
9,2020-04-05,702.0231620810833
9,2020-04-06,724.0735476835761
9,2020-04-07,625.2294723188193
9,2020-04-08,717.7099355723182
9,2020-04-09,662.4579730837655
9,2020-04-10,598.5759968180097
9,2020-04-11,584.7626913580837
9,2020-04-12,591.3367901498559
9,2020-04-13,616.2891847571268
9,2020-04-14,521.740051054137
9,2020-04-15,619.7959481006012
9,2020-04-16,571.2651994167257
9,2020-04-17,515.0968546956419
9,2020-04-18,509.82156741535357
9,2020-04-19,525.5795985410105
9,2020-04-20,560.17728106636
9,2020-04-21,475.5485098860538
9,2020-04-22,583.6160956847127
9,2020-04-23,545.0111812237627
9,2020-04-24,498.5159156124532
9,2020-04-25,502.50763129805614
9,2020-04-26,526.9896574504506
9,2020-04-27,569.6500441603838
9,2020-04-28,492.3247193286695
8,2019-04-30,195.48531596795286
8,2019-05-01,179.78365461944213
8,2019-05-02,205.7466761393532
8,2019-05-03,184.81416730958478
8,2019-05-04,189.4869697151151
8,2019-05-05,195.45797236027857
8,2019-05-06,190.50784577050177
8,2019-05-07,212.63641893745796
8,2019-05-08,198.71769968088236
8,2019-05-09,226.22354557802646
8,2019-05-10,206.5541512415236
8,2019-05-11,212.175277966611
8,2019-05-12,218.75018482340897
8,2019-05-13,214.03619723109819
8,2019-05-14,236.016790816784
8,2019-05-15,221.5571702922954
8,2019-05-16,248.1283330025189
8,2019-05-17,227.13776930141046
8,2019-05-18,231.0667164765973
8,2019-05-19,235.60192065572812
8,2019-05-20,228.5318429662289
8,2019-05-21,247.87819295082903
8,2019-05-22,230.55077909374359
8,2019-05-23,254.07068097779518
8,2019-05-24,229.8999145303163
8,2019-05-25,230.57753038224428
8,2019-05-26,231.85012652810792
8,2019-05-27,221.5667411173613
8,2019-05-28,237.8090399970451
8,2019-05-29,217.54482174652125
8,2019-05-30,238.34987801675103
8,2019-05-31,211.7364134685429
8,2019-06-01,210.2879968394491
8,2019-06-02,209.78905365848354
8,2019-06-03,198.1188927938124
8,2019-06-04,213.3812041136691
8,2019-06-05,192.55706831875756
8,2019-06-06,213.22653022216258
8,2019-06-07,186.89694796950346
8,2019-06-08,186.13809240761776
8,2019-06-09,186.71200416127346
8,2019-06-10,176.4675920420209
8,2019-06-11,193.47089609334273
8,2019-06-12,174.65903727956197
8,2019-06-13,197.5628814351728
8,2019-06-14,173.6366023128831
8,2019-06-15,175.3940869976338
8,2019-06-16,178.54015783120906
8,2019-06-17,170.86655946492607
8,2019-06-18,190.3835986748004
8,2019-06-19,173.97542356489708
8,2019-06-20,199.12393563816062
8,2019-06-21,177.23948759254256
8,2019-06-22,180.79828115770002
8,2019-06-23,185.47441397772252
8,2019-06-24,179.03650351483128
8,2019-06-25,199.47976003023527
8,2019-06-26,183.6814851781159
8,2019-06-27,209.12498537045093
8,2019-06-28,187.2300543349782
8,2019-06-29,190.48994659211826
8,2019-06-30,194.6028039070897
8,2019-07-01,187.3674810254719
8,2019-07-02,206.81466585330088
8,2019-07-03,189.86129786081653
8,2019-07-04,214.03330448260644
8,2019-07-05,190.79484308352085
8,2019-07-06,192.68400496325307
8,2019-07-07,195.44297883978533
8,2019-07-08,186.9126551499421
8,2019-07-09,205.1626000299117
8,2019-07-10,187.14443417939157
8,2019-07-11,210.41366466018533
8,2019-07-12,186.45818152956502
8,2019-07-13,187.83339549148445
8,2019-07-14,190.2920285439225
8,2019-07-15,181.6785479212764
8,2019-07-16,200.05917533161383
8,2019-07-17,182.3755039303869
8,2019-07-18,206.16676249710508
8,2019-07-19,182.8989245732774
8,2019-07-20,185.10061944911487
8,2019-07-21,188.49383309029398
8,2019-07-22,180.8893615180242
8,2019-07-23,200.31791776282114
8,2019-07-24,183.68489174963173
8,2019-07-25,208.49376826158283
8,2019-07-26,186.17636617034708
8,2019-07-27,189.22982201446047
8,2019-07-28,193.3482739531559
8,2019-07-29,186.31917922817112
8,2019-07-30,206.15514041622652
8,2019-07-31,189.74921829450673
8,2019-08-01,214.5987198730554
8,2019-08-02,192.13561362749797
8,2019-08-03,194.8634896353215
8,2019-08-04,198.48902121723557
8,2019-08-05,190.81786774253783
8,2019-08-06,209.8859061845157
8,2019-08-07,192.61378699462819
8,2019-08-08,216.52982552786398
8,2019-08-09,193.0994080255756
8,2019-08-10,194.86086034426842
8,2019-08-11,197.55576915188635
8,2019-08-12,189.02373004009718
8,2019-08-13,207.33244558430215
8,2019-08-14,189.4312039743732
8,2019-08-15,212.87278308277521
8,2019-08-16,189.14199018038283
8,2019-08-17,190.79081333164856
8,2019-08-18,193.56819782486298
8,2019-08-19,185.31444077844927
8,2019-08-20,204.091140120641
8,2019-08-21,186.83473576606946
8,2019-08-22,211.0786888238875
8,2019-08-23,188.2825037034221
8,2019-08-24,190.9675575809295
8,2019-08-25,194.84773307036994
8,2019-08-26,187.7248242361319
8,2019-08-27,207.61962425704644
8,2019-08-28,191.42670055723625
8,2019-08-29,216.63786799509995
8,2019-08-30,194.6725274778751
8,2019-08-31,198.01479577856895
8,2019-09-01,202.34538362107958
8,2019-09-02,195.43815442272745
8,2019-09-03,215.29223638167144
8,2019-09-04,198.78766127537241
8,2019-09-05,223.4095122551351
8,2019-09-06,200.57872469797016
8,2019-09-07,202.78944831383112
8,2019-09-08,205.74091629245513
8,2019-09-09,197.23374929543488
8,2019-09-10,215.3015693055523
8,2019-09-11,196.86590595754896
8,2019-09-12,219.45939364770766
8,2019-09-13,194.55542589107313
8,2019-09-14,194.70420337384434
8,2019-09-15,195.6631548642064
8,2019-09-16,185.29169642673162
8,2019-09-17,201.68124485897278
8,2019-09-18,181.8085110532281
8,2019-09-19,203.25711566885144
8,2019-09-20,177.545737472913
8,2019-09-21,177.2627732800371
8,2019-09-22,178.19552854737333
8,2019-09-23,168.22394025103878
8,2019-09-24,185.44977939685552
8,2019-09-25,166.84938465572736
8,2019-09-26,189.99498887191282
8,2019-09-27,166.38286115872882
8,2019-09-28,168.56824844491825
8,2019-09-29,172.29513283016396
8,2019-09-30,165.39079603973454
8,2019-10-01,185.8961205635748
8,2019-10-02,170.71965416452844
8,2019-10-03,197.360468270724
8,2019-10-04,177.23799606818227
8,2019-10-05,182.8287925325973
8,2019-10-06,189.7981874705196
8,2019-10-07,185.89677507795597
8,2019-10-08,209.09262057194712
8,2019-10-09,196.22716158441153
8,2019-10-10,224.73978716661628
8,2019-10-11,205.99923514130109
8,2019-10-12,212.44170875485025
8,2019-10-13,219.70364730743358
8,2019-10-14,215.5190637560288
8,2019-10-15,237.852306037512
8,2019-10-16,223.5542033580471
8,2019-10-17,250.08657167866923
8,2019-10-18,228.8532186046288
8,2019-10-19,232.337356233382
8,2019-10-20,236.23337221196195
8,2019-10-21,228.34289516143923
8,2019-10-22,246.7060413987667
8,2019-10-23,228.2558406410567
8,2019-10-24,250.54085669573342
8,2019-10-25,225.0541893850671
8,2019-10-26,224.36881539346734
8,2019-10-27,224.26726925663564
8,2019-10-28,212.63565214616528
8,2019-10-29,227.59290608650576
8,2019-10-30,206.14339991113013
8,2019-10-31,225.8978882498168
8,2019-11-01,198.40107060721067
8,2019-11-02,196.26574351287084
8,2019-11-03,195.30157584607895
8,2019-11-04,183.40851674633353
8,2019-11-05,198.7057878372274
